,tmk,em49
2010-11-05 13:32:22.781,11.4747,0.6147
2010-11-05 13:32:24.831,11.4690,0.6147
2010-11-05 13:32:26.878,11.4549,0.6151
2010-11-05 13:32:28.925,11.4662,0.6141
2010-11-05 13:32:30.975,11.4662,0.6141
2010-11-05 13:32:33.021,11.4505,0.6144
2010-11-05 13:32:35.071,11.4633,0.6136
2010-11-05 13:32:37.118,11.4476,0.6138
2010-11-05 13:32:39.165,11.4576,0.6136
2010-11-05 13:32:41.215,11.4448,0.6143
2010-11-05 13:32:43.261,11.4407,0.6156
2010-11-05 13:32:45.311,11.4520,0.6146
2010-11-05 13:32:47.358,11.4562,0.6144
2010-11-05 13:32:49.405,11.4662,0.6141
2010-11-05 13:32:51.455,11.4634,0.6146
2010-11-05 13:32:53.501,11.4578,0.6156
2010-11-05 13:32:55.551,11.4690,0.6147
2010-11-05 13:32:57.598,11.4677,0.6154
2010-11-05 13:32:59.645,11.4635,0.6157
2010-11-05 13:33:01.695,11.4649,0.6159
2010-11-05 13:33:03.741,11.4650,0.6169
2010-11-05 13:33:05.791,11.4566,0.6174
2010-11-05 13:33:07.838,11.4650,0.6169
2010-11-05 13:33:09.885,11.4552,0.6182
2010-11-05 13:33:11.935,11.4567,0.6184
2010-11-05 13:33:13.981,11.4610,0.6192
2010-11-05 13:33:16.028,11.4582,0.6197
2010-11-05 13:33:18.078,11.4597,0.6199
2010-11-05 13:33:20.125,11.4611,0.6202
2010-11-05 13:33:22.175,11.4457,0.6214
2010-11-05 13:33:24.221,11.4428,0.6209
2010-11-05 13:33:26.268,11.4342,0.6204
2010-11-05 13:33:28.318,11.4357,0.6207
2010-11-05 13:33:30.365,11.4427,0.6199
2010-11-05 13:33:32.415,11.4173,0.6214
2010-11-05 13:33:34.461,11.4357,0.6207
2010-11-05 13:33:36.508,11.4245,0.6217
2010-11-05 13:33:38.558,11.4414,0.6207
2010-11-05 13:33:40.605,11.4302,0.6217
2010-11-05 13:33:42.655,11.4373,0.6219
2010-11-05 13:33:44.701,11.4457,0.6214
2010-11-05 13:33:46.748,11.4457,0.6214
2010-11-05 13:33:48.798,11.4303,0.6227
2010-11-05 13:33:50.845,11.4373,0.6219
2010-11-05 13:33:52.895,11.4246,0.6227
2010-11-05 13:33:54.941,11.4232,0.6224
2010-11-05 13:33:56.988,11.4371,0.6209
2010-11-05 13:33:59.038,11.4245,0.6217
2010-11-05 13:34:01.085,11.4202,0.6219
2010-11-05 13:34:03.135,11.4188,0.6216
2010-11-05 13:34:05.181,11.4202,0.6219
2010-11-05 13:34:07.228,11.4103,0.6221
2010-11-05 13:34:09.278,11.4116,0.6214
2010-11-05 13:34:11.325,11.3946,0.6224
2010-11-05 13:34:13.375,11.3960,0.6226
2010-11-05 13:34:15.421,11.3973,0.6219
2010-11-05 13:34:17.468,11.3845,0.6226
2010-11-05 13:34:19.515,11.3760,0.6231
2010-11-05 13:34:21.565,11.3773,0.6224
2010-11-05 13:34:23.611,11.3788,0.6226
2010-11-05 13:34:25.661,11.3815,0.6221
2010-11-05 13:34:27.708,11.3745,0.6229
2010-11-05 13:34:29.755,11.3773,0.6224
2010-11-05 13:34:31.805,11.3460,0.6249
2010-11-05 13:34:33.851,11.3472,0.6242
2010-11-05 13:34:35.901,11.3386,0.6247
2010-11-05 13:34:37.948,11.3528,0.6231
2010-11-05 13:34:39.995,11.3340,0.6239
2010-11-05 13:34:42.045,11.3309,0.6234
2010-11-05 13:34:44.091,11.3077,0.6245
2010-11-05 13:34:46.141,11.3117,0.6232
2010-11-05 13:34:48.188,11.2971,0.6237
2010-11-05 13:34:50.235,11.2824,0.6243
2010-11-05 13:34:52.285,11.2737,0.6248
2010-11-05 13:34:54.331,11.2705,0.6243
2010-11-05 13:34:56.381,11.2776,0.6235
2010-11-05 13:34:58.428,11.2601,0.6246
2010-11-05 13:35:00.475,11.2524,0.6244
2010-11-05 13:35:02.525,11.2536,0.6236
2010-11-05 13:35:04.571,11.2432,0.6239
2010-11-05 13:35:06.621,11.2222,0.6245
2010-11-05 13:35:08.668,11.2394,0.6224
2010-11-05 13:35:10.715,11.2317,0.6222
2010-11-05 13:35:12.765,11.2223,0.6217
2010-11-05 13:35:14.811,11.2100,0.6218
2010-11-05 13:35:16.861,11.2095,0.6208
2010-11-05 13:35:18.908,11.2016,0.6206
2010-11-05 13:35:20.955,11.1865,0.6211
2010-11-05 13:35:23.005,11.1758,0.6215
2010-11-05 13:35:25.051,11.1560,0.6223
2010-11-05 13:35:27.098,11.1622,0.6223
2010-11-05 13:35:29.148,11.1560,0.6223
2010-11-05 13:35:31.195,11.1706,0.6207
2010-11-05 13:35:33.245,11.1326,0.6228
2010-11-05 13:35:35.291,11.1382,0.6217
2010-11-05 13:35:37.338,11.1228,0.6223
2010-11-05 13:35:39.388,11.1232,0.6205
2010-11-05 13:35:41.435,11.1214,0.6203
2010-11-05 13:35:43.485,11.1133,0.6201
2010-11-05 13:35:45.531,11.0987,0.6200
2010-11-05 13:35:47.578,11.0962,0.6187
2010-11-05 13:35:49.628,11.0851,0.6191
2010-11-05 13:35:51.675,11.0658,0.6192
2010-11-05 13:35:53.725,11.0284,0.6216
2010-11-05 13:35:55.771,11.0528,0.6194
2010-11-05 13:35:57.818,11.0397,0.6195
2010-11-05 13:35:59.868,11.0379,0.6192
2010-11-05 13:36:01.915,11.0351,0.6198
2010-11-05 13:36:03.965,11.0323,0.6185
2010-11-05 13:36:06.011,11.0305,0.6183
2010-11-05 13:36:08.058,11.0258,0.6168
2010-11-05 13:36:10.108,11.0126,0.6170
2010-11-05 13:36:12.155,11.0088,0.6165
2010-11-05 13:36:14.205,11.0079,0.6155
2010-11-05 13:36:16.251,10.9917,0.6162
2010-11-05 13:36:18.298,10.9879,0.6157
2010-11-05 13:36:20.348,10.9888,0.6149
2010-11-05 13:36:22.395,10.9773,0.6153
2010-11-05 13:36:24.445,10.9783,0.6146
2010-11-05 13:36:26.491,10.9735,0.6149
2010-11-05 13:36:28.538,10.9725,0.6139
2010-11-05 13:36:30.588,10.9561,0.6146
2010-11-05 13:36:32.635,10.9512,0.6149
2010-11-05 13:36:34.685,10.9589,0.6140
2010-11-05 13:36:36.731,10.9473,0.6144
2010-11-05 13:36:38.778,10.9579,0.6130
2010-11-05 13:36:40.828,10.9588,0.6122
2010-11-05 13:36:42.875,10.9549,0.6118
2010-11-05 13:36:44.925,10.9510,0.6113
2010-11-05 13:36:46.971,10.9587,0.6105
2010-11-05 13:36:49.018,10.9548,0.6100
2010-11-05 13:36:51.068,10.9557,0.6092
2010-11-05 13:36:53.115,10.9557,0.6092
2010-11-05 13:36:55.165,10.9566,0.6085
2010-11-05 13:36:57.211,10.9537,0.6090
2010-11-05 13:36:59.258,10.9653,0.6068
2010-11-05 13:37:01.305,10.9360,0.6087
2010-11-05 13:37:03.355,10.9369,0.6079
2010-11-05 13:37:05.401,10.9211,0.6079
2010-11-05 13:37:07.451,10.9318,0.6065
2010-11-05 13:37:09.498,10.9307,0.6055
2010-11-05 13:37:11.545,10.9011,0.6074
2010-11-05 13:37:13.595,10.9028,0.6058
2010-11-05 13:37:15.641,10.9037,0.6051
2010-11-05 13:37:17.691,10.8938,0.6057
2010-11-05 13:37:19.738,10.9066,0.6045
2010-11-05 13:37:21.785,10.9125,0.6034
2010-11-05 13:37:23.835,10.9084,0.6030
2010-11-05 13:37:25.881,10.9084,0.6030
2010-11-05 13:37:27.931,10.9093,0.6022
2010-11-05 13:37:29.978,10.9022,0.6023
2010-11-05 13:37:32.025,10.9011,0.6013
2010-11-05 13:37:34.075,10.9070,0.6002
2010-11-05 13:37:36.121,10.9020,0.6005
2010-11-05 13:37:38.171,10.8928,0.6004
2010-11-05 13:37:40.218,10.8895,0.5991
2010-11-05 13:37:42.265,10.8803,0.5990
2010-11-05 13:37:44.315,10.9035,0.5972
2010-11-05 13:37:46.361,10.8943,0.5970
2010-11-05 13:37:48.411,10.8972,0.5965
2010-11-05 13:37:50.458,10.9052,0.5956
2010-11-05 13:37:52.505,10.8990,0.5949
2010-11-05 13:37:54.555,10.8838,0.5959
2010-11-05 13:37:56.601,10.8919,0.5950
2010-11-05 13:37:58.651,10.8877,0.5946
2010-11-05 13:38:00.698,10.8703,0.5953
2010-11-05 13:38:02.745,10.8814,0.5939
2010-11-05 13:38:04.795,10.8720,0.5938
2010-11-05 13:38:06.841,10.8750,0.5932
2010-11-05 13:38:08.888,10.8657,0.5931
2010-11-05 13:38:10.938,10.8819,0.5913
2010-11-05 13:38:12.985,10.8725,0.5912
2010-11-05 13:38:15.035,10.8755,0.5907
2010-11-05 13:38:17.081,10.8785,0.5901
2010-11-05 13:38:19.128,10.8794,0.5893
2010-11-05 13:38:21.178,10.8648,0.5895
2010-11-05 13:38:23.225,10.8648,0.5895
2010-11-05 13:38:25.275,10.8648,0.5895
2010-11-05 13:38:27.321,10.8494,0.5905
2010-11-05 13:38:29.368,10.8554,0.5894
2010-11-05 13:38:31.418,10.8554,0.5894
2010-11-05 13:38:33.465,10.8593,0.5881
2010-11-05 13:38:35.515,10.8550,0.5876
2010-11-05 13:38:37.561,10.8536,0.5866
2010-11-05 13:38:39.608,10.8545,0.5859
2010-11-05 13:38:41.658,10.8450,0.5858
2010-11-05 13:38:43.705,10.8458,0.5850
2010-11-05 13:38:45.755,10.8436,0.5848
2010-11-05 13:38:47.801,10.8384,0.5851
2010-11-05 13:38:49.848,10.8488,0.5844
2010-11-05 13:38:51.898,10.8467,0.5842
2010-11-05 13:38:53.945,10.8497,0.5836
2010-11-05 13:38:55.995,10.8436,0.5848
2010-11-05 13:38:58.041,10.8423,0.5838
2010-11-05 13:39:00.088,10.8453,0.5832
2010-11-05 13:39:02.138,10.8492,0.5819
2010-11-05 13:39:04.185,10.8523,0.5813
2010-11-05 13:39:06.235,10.8383,0.5808
2010-11-05 13:39:08.281,10.8360,0.5805
2010-11-05 13:39:10.328,10.8241,0.5802
2010-11-05 13:39:12.375,10.8219,0.5800
2010-11-05 13:39:14.425,10.8364,0.5780
2010-11-05 13:39:16.471,10.8333,0.5785
2010-11-05 13:39:18.521,10.8266,0.5779
2010-11-05 13:39:20.568,10.8403,0.5766
2010-11-05 13:39:22.615,10.8222,0.5774
2010-11-05 13:39:24.665,10.8359,0.5762
2010-11-05 13:39:26.711,10.8275,0.5771
2010-11-05 13:39:28.761,10.8390,0.5756
2010-11-05 13:39:30.808,10.8505,0.5742
2010-11-05 13:39:32.855,10.8376,0.5746
2010-11-05 13:39:34.905,10.8513,0.5734
2010-11-05 13:39:36.951,10.8385,0.5739
2010-11-05 13:39:39.001,10.8522,0.5727
2010-11-05 13:39:41.048,10.8500,0.5724
2010-11-05 13:39:43.095,10.8478,0.5722
2010-11-05 13:39:45.145,10.8264,0.5735
2010-11-05 13:39:47.191,10.8379,0.5721
2010-11-05 13:39:49.241,10.8348,0.5726
2010-11-05 13:39:51.288,10.8411,0.5715
2010-11-05 13:39:53.335,10.8250,0.5725
2010-11-05 13:39:55.385,10.8236,0.5715
2010-11-05 13:39:57.431,10.8312,0.5714
2010-11-05 13:39:59.481,10.8374,0.5703
2010-11-05 13:40:01.528,10.8321,0.5706
2010-11-05 13:40:03.575,10.8244,0.5708
2010-11-05 13:40:05.625,10.8468,0.5687
2010-11-05 13:40:07.671,10.8253,0.5700
2010-11-05 13:40:09.721,10.8361,0.5693
2010-11-05 13:40:11.768,10.8446,0.5684
2010-11-05 13:40:13.815,10.8369,0.5685
2010-11-05 13:40:15.865,10.8293,0.5686
2010-11-05 13:40:17.911,10.8347,0.5683
2010-11-05 13:40:19.961,10.8486,0.5671
2010-11-05 13:40:22.008,10.8463,0.5669
2010-11-05 13:40:24.055,10.8387,0.5670
2010-11-05 13:40:26.105,10.8432,0.5674
2010-11-05 13:40:28.151,10.8463,0.5669
2010-11-05 13:40:30.201,10.8418,0.5664
2010-11-05 13:40:32.248,10.8395,0.5662
2010-11-05 13:40:34.295,10.8296,0.5661
2010-11-05 13:40:36.345,10.8242,0.5664
2010-11-05 13:40:38.391,10.8196,0.5660
2010-11-05 13:40:40.441,10.8182,0.5650
2010-11-05 13:40:42.488,10.8104,0.5651
2010-11-05 13:40:44.535,10.8299,0.5635
2010-11-05 13:40:46.585,10.8276,0.5633
2010-11-05 13:40:48.631,10.8222,0.5637
2010-11-05 13:40:50.678,10.8144,0.5638
2010-11-05 13:40:52.728,10.8208,0.5627
2010-11-05 13:40:54.775,10.7980,0.5648
2010-11-05 13:40:56.825,10.8067,0.5639
2010-11-05 13:40:58.871,10.7957,0.5646
2010-11-05 13:41:00.918,10.7879,0.5647
2010-11-05 13:41:02.968,10.7801,0.5648
2010-11-05 13:41:05.015,10.7714,0.5657
2010-11-05 13:41:07.065,10.7667,0.5653
2010-11-05 13:41:09.111,10.7620,0.5648
2010-11-05 13:41:11.158,10.7510,0.5655
2010-11-05 13:41:13.208,10.7462,0.5651
2010-11-05 13:41:15.255,10.7414,0.5647
2010-11-05 13:41:17.305,10.7502,0.5637
2010-11-05 13:41:19.351,10.7367,0.5642
2010-11-05 13:41:21.398,10.7175,0.5651
2010-11-05 13:41:23.448,10.7287,0.5644
2010-11-05 13:41:25.495,10.7294,0.5636
2010-11-05 13:41:27.545,10.7183,0.5643
2010-11-05 13:41:29.591,10.7183,0.5643
2010-11-05 13:41:31.638,10.7159,0.5641
2010-11-05 13:41:33.688,10.7039,0.5655
2010-11-05 13:41:35.735,10.6871,0.5666
2010-11-05 13:41:37.785,10.7071,0.5650
2010-11-05 13:41:39.831,10.6983,0.5659
2010-11-05 13:41:41.878,10.6903,0.5660
2010-11-05 13:41:43.928,10.6903,0.5660
2010-11-05 13:41:45.975,10.6847,0.5664
2010-11-05 13:41:48.025,10.6734,0.5671
2010-11-05 13:41:50.071,10.6791,0.5668
2010-11-05 13:41:52.118,10.6741,0.5663
2010-11-05 13:41:54.165,10.6773,0.5658
2010-11-05 13:41:56.215,10.6685,0.5667
2010-11-05 13:41:58.261,10.6491,0.5676
2010-11-05 13:42:00.311,10.6466,0.5674
2010-11-05 13:42:02.358,10.6466,0.5674
2010-11-05 13:42:04.405,10.6384,0.5675
2010-11-05 13:42:06.455,10.6472,0.5666
2010-11-05 13:42:08.501,10.6391,0.5667
2010-11-05 13:42:10.551,10.6334,0.5671
2010-11-05 13:42:12.598,10.6189,0.5684
2010-11-05 13:42:14.645,10.6220,0.5678
2010-11-05 13:42:16.695,10.6081,0.5684
2010-11-05 13:42:18.741,10.6144,0.5672
2010-11-05 13:42:20.791,10.6087,0.5676
2010-11-05 13:42:22.838,10.6119,0.5670
2010-11-05 13:42:24.885,10.5947,0.5681
2010-11-05 13:42:26.935,10.5947,0.5681
2010-11-05 13:42:28.981,10.5801,0.5694
2010-11-05 13:42:31.031,10.5769,0.5700
2010-11-05 13:42:33.078,10.5858,0.5691
2010-11-05 13:42:35.125,10.5807,0.5687
2010-11-05 13:42:37.175,10.5692,0.5694
2010-11-05 13:42:39.221,10.5634,0.5698
2010-11-05 13:42:41.271,10.5493,0.5703
2010-11-05 13:42:43.318,10.5672,0.5684
2010-11-05 13:42:45.365,10.5473,0.5694
2010-11-05 13:42:47.415,10.5388,0.5695
2010-11-05 13:42:49.461,10.5273,0.5703
2010-11-05 13:42:51.511,10.5367,0.5686
2010-11-05 13:42:53.558,10.5341,0.5684
2010-11-05 13:42:55.605,10.5315,0.5682
2010-11-05 13:42:57.655,10.5230,0.5683
2010-11-05 13:42:59.701,10.5198,0.5689
2010-11-05 13:43:01.748,10.4997,0.5699
2010-11-05 13:43:03.798,10.5087,0.5689
2010-11-05 13:43:05.845,10.5001,0.5691
2010-11-05 13:43:07.895,10.4857,0.5697
2010-11-05 13:43:09.941,10.4921,0.5685
2010-11-05 13:43:11.988,10.4803,0.5693
2010-11-05 13:43:14.038,10.4867,0.5681
2010-11-05 13:43:16.085,10.4722,0.5687
2010-11-05 13:43:18.135,10.4667,0.5683
2010-11-05 13:43:20.181,10.4881,0.5658
2010-11-05 13:43:22.228,10.4736,0.5664
2010-11-05 13:43:24.278,10.4676,0.5668
2010-11-05 13:43:26.325,10.4499,0.5679
2010-11-05 13:43:28.375,10.4471,0.5677
2010-11-05 13:43:30.421,10.4411,0.5681
2010-11-05 13:43:32.468,10.4443,0.5676
2010-11-05 13:43:34.518,10.4352,0.5685
2010-11-05 13:43:36.565,10.4296,0.5682
2010-11-05 13:43:38.615,10.4328,0.5676
2010-11-05 13:43:40.661,10.4181,0.5682
2010-11-05 13:43:42.708,10.4093,0.5684
2010-11-05 13:43:44.758,10.4157,0.5672
2010-11-05 13:43:46.805,10.4009,0.5678
2010-11-05 13:43:48.855,10.3920,0.5681
2010-11-05 13:43:50.901,10.3771,0.5687
2010-11-05 13:43:52.948,10.3590,0.5699
2010-11-05 13:43:54.998,10.3682,0.5689
2010-11-05 13:43:57.045,10.3564,0.5690
2010-11-05 13:43:59.095,10.3475,0.5692
2010-11-05 13:44:01.141,10.3446,0.5690
2010-11-05 13:44:03.188,10.3506,0.5686
2010-11-05 13:44:05.238,10.3417,0.5688
2010-11-05 13:44:07.285,10.3234,0.5701
2010-11-05 13:44:09.335,10.3175,0.5697
2010-11-05 13:44:11.381,10.3114,0.5701
2010-11-05 13:44:13.428,10.3085,0.5700
2010-11-05 13:44:15.478,10.3085,0.5700
2010-11-05 13:44:17.525,10.2964,0.5700
2010-11-05 13:44:19.575,10.2964,0.5700
2010-11-05 13:44:21.621,10.2843,0.5701
2010-11-05 13:44:23.668,10.2816,0.5691
2010-11-05 13:44:25.718,10.2536,0.5715
2010-11-05 13:44:27.765,10.2538,0.5707
2010-11-05 13:44:29.815,10.2570,0.5701
2010-11-05 13:44:31.861,10.2445,0.5710
2010-11-05 13:44:33.908,10.2385,0.5706
2010-11-05 13:44:35.958,10.2385,0.5706
2010-11-05 13:44:38.005,10.2324,0.5703
2010-11-05 13:44:40.051,10.2418,0.5692
2010-11-05 13:44:42.101,10.2229,0.5713
2010-11-05 13:44:44.148,10.2168,0.5710
2010-11-05 13:44:46.195,10.2295,0.5693
2010-11-05 13:44:48.245,10.2074,0.5713
2010-11-05 13:44:50.291,10.2044,0.5711
2010-11-05 13:44:52.341,10.2044,0.5711
2010-11-05 13:44:54.388,10.2076,0.5705
2010-11-05 13:44:56.435,10.1982,0.5708
2010-11-05 13:44:58.485,10.1729,0.5726
2010-11-05 13:45:00.531,10.1793,0.5713
2010-11-05 13:45:02.581,10.1381,0.5739
2010-11-05 13:45:04.628,10.1445,0.5734
2010-11-05 13:45:06.675,10.1413,0.5733
2010-11-05 13:45:08.725,10.1381,0.5731
2010-11-05 13:45:10.771,10.1349,0.5737
2010-11-05 13:45:12.821,10.1445,0.5719
2010-11-05 13:45:14.868,10.1382,0.5723
2010-11-05 13:45:16.915,10.1382,0.5723
2010-11-05 13:45:18.965,10.1349,0.5730
2010-11-05 13:45:21.011,10.1350,0.5722
2010-11-05 13:45:23.061,10.1286,0.5726
2010-11-05 13:45:25.108,10.1254,0.5725
2010-11-05 13:45:27.155,10.1286,0.5718
2010-11-05 13:45:29.205,10.1254,0.5717
2010-11-05 13:45:31.251,10.1125,0.5718
2010-11-05 13:45:33.301,10.1157,0.5704
2010-11-05 13:45:35.348,10.0900,0.5731
2010-11-05 13:45:37.395,10.0964,0.5718
2010-11-05 13:45:39.445,10.1028,0.5706
2010-11-05 13:45:41.491,10.0931,0.5709
2010-11-05 13:45:43.538,10.0769,0.5717
2010-11-05 13:45:45.588,10.0801,0.5710
2010-11-05 13:45:47.635,10.0768,0.5709
2010-11-05 13:45:49.685,10.0734,0.5700
2010-11-05 13:45:51.731,10.0767,0.5701
2010-11-05 13:45:53.778,10.0440,0.5717
2010-11-05 13:45:55.828,10.0538,0.5706
2010-11-05 13:45:57.875,10.0439,0.5709
2010-11-05 13:45:59.925,10.0340,0.5713
2010-11-05 13:46:01.971,10.0404,0.5700
2010-11-05 13:46:04.018,10.0305,0.5703
2010-11-05 13:46:06.068,10.0238,0.5700
2010-11-05 13:46:08.115,10.0238,0.5700
2010-11-05 13:46:10.165,10.0204,0.5699
2010-11-05 13:46:12.211,10.0170,0.5697
2010-11-05 13:46:14.258,10.0003,0.5706
2010-11-05 13:46:16.308,10.0070,0.5701
2010-11-05 13:46:18.355,9.9967,0.5697
2010-11-05 13:46:20.405,9.9967,0.5697
2010-11-05 13:46:22.451,9.9899,0.5694
2010-11-05 13:46:24.498,9.9865,0.5692
2010-11-05 13:46:26.548,10.0065,0.5677
2010-11-05 13:46:28.595,9.9830,0.5691
2010-11-05 13:46:30.645,9.9761,0.5688
2010-11-05 13:46:32.691,9.9826,0.5675
2010-11-05 13:46:34.738,9.9590,0.5689
2010-11-05 13:46:36.788,9.9655,0.5676
2010-11-05 13:46:38.835,9.9588,0.5681
2010-11-05 13:46:40.885,9.9550,0.5672
2010-11-05 13:46:42.931,9.9380,0.5681
2010-11-05 13:46:44.978,9.9581,0.5657
2010-11-05 13:46:47.028,9.9410,0.5666
2010-11-05 13:46:49.075,9.9374,0.5665
2010-11-05 13:46:51.121,9.9303,0.5662
2010-11-05 13:46:53.171,9.9131,0.5671
2010-11-05 13:46:55.218,9.9197,0.5658
2010-11-05 13:46:57.265,9.9092,0.5662
2010-11-05 13:46:59.315,9.8988,0.5666
2010-11-05 13:47:01.361,9.8850,0.5676
2010-11-05 13:47:03.411,9.8985,0.5658
2010-11-05 13:47:05.458,9.8912,0.5655
2010-11-05 13:47:07.505,9.8978,0.5642
2010-11-05 13:47:09.555,9.8909,0.5648
2010-11-05 13:47:11.601,9.8800,0.5644
2010-11-05 13:47:13.651,9.8796,0.5636
2010-11-05 13:47:15.698,9.8760,0.5635
2010-11-05 13:47:17.745,9.8613,0.5630
2010-11-05 13:47:19.795,9.8473,0.5640
2010-11-05 13:47:21.841,9.8469,0.5632
2010-11-05 13:47:23.891,9.8469,0.5632
2010-11-05 13:47:25.938,9.8428,0.5623
2010-11-05 13:47:27.985,9.8353,0.5621
2010-11-05 13:47:30.035,9.8386,0.5614
2010-11-05 13:47:32.081,9.8490,0.5602
2010-11-05 13:47:34.131,9.8345,0.5605
2010-11-05 13:47:36.178,9.8307,0.5604
2010-11-05 13:47:38.225,9.8236,0.5609
2010-11-05 13:47:40.275,9.8270,0.5603
2010-11-05 13:47:42.321,9.8194,0.5600
2010-11-05 13:47:44.371,9.8052,0.5611
2010-11-05 13:47:46.418,9.8156,0.5599
2010-11-05 13:47:48.465,9.8047,0.5603
2010-11-05 13:47:50.515,9.7938,0.5608
2010-11-05 13:47:52.561,9.7938,0.5608
2010-11-05 13:47:54.611,9.7718,0.5617
2010-11-05 13:47:56.658,9.7856,0.5598
2010-11-05 13:47:58.705,9.7674,0.5608
2010-11-05 13:48:00.755,9.7563,0.5612
2010-11-05 13:48:02.801,9.7563,0.5612
2010-11-05 13:48:04.851,9.7630,0.5599
2010-11-05 13:48:06.898,9.7374,0.5615
2010-11-05 13:48:08.945,9.7374,0.5615
2010-11-05 13:48:10.995,9.7408,0.5608
2010-11-05 13:48:13.041,9.7514,0.5595
2010-11-05 13:48:15.091,9.7469,0.5587
2010-11-05 13:48:17.138,9.7217,0.5610
2010-11-05 13:48:19.185,9.7284,0.5597
2010-11-05 13:48:21.235,9.7318,0.5590
2010-11-05 13:48:23.281,9.7099,0.5607
2010-11-05 13:48:25.331,9.7019,0.5605
2010-11-05 13:48:27.378,9.7126,0.5593
2010-11-05 13:48:29.425,9.7086,0.5592
2010-11-05 13:48:31.475,9.7007,0.5590
2010-11-05 13:48:33.521,9.6752,0.5614
2010-11-05 13:48:35.568,9.6960,0.5581
2010-11-05 13:48:37.618,9.6813,0.5592
2010-11-05 13:48:39.665,9.6665,0.5604
2010-11-05 13:48:41.715,9.6806,0.5585
2010-11-05 13:48:43.761,9.6840,0.5578
2010-11-05 13:48:45.808,9.6685,0.5582
2010-11-05 13:48:47.858,9.6752,0.5568
2010-11-05 13:48:49.905,9.6826,0.5562
2010-11-05 13:48:51.955,9.6555,0.5571
2010-11-05 13:48:54.001,9.6555,0.5571
2010-11-05 13:48:56.048,9.6582,0.5556
2010-11-05 13:48:58.098,9.6466,0.5561
2010-11-05 13:49:00.145,9.6425,0.5560
2010-11-05 13:49:02.195,9.6418,0.5553
2010-11-05 13:49:04.241,9.6301,0.5558
2010-11-05 13:49:06.288,9.6184,0.5563
2010-11-05 13:49:08.338,9.6109,0.5569
2010-11-05 13:49:10.385,9.6067,0.5568
2010-11-05 13:49:12.435,9.6286,0.5542
2010-11-05 13:49:14.481,9.6017,0.5559
2010-11-05 13:49:16.528,9.6001,0.5544
2010-11-05 13:49:18.578,9.5849,0.5556
2010-11-05 13:49:20.625,9.5806,0.5555
2010-11-05 13:49:22.675,9.5773,0.5562
2010-11-05 13:49:24.721,9.5917,0.5542
2010-11-05 13:49:26.768,9.5866,0.5533
2010-11-05 13:49:28.818,9.5942,0.5527
2010-11-05 13:49:30.865,9.5789,0.5539
2010-11-05 13:49:32.911,9.5704,0.5538
2010-11-05 13:49:34.961,9.5849,0.5518
2010-11-05 13:49:37.008,9.5815,0.5525
2010-11-05 13:49:39.055,9.5840,0.5510
2010-11-05 13:49:41.105,9.5875,0.5503
2010-11-05 13:49:43.151,9.5764,0.5516
2010-11-05 13:49:45.201,9.5755,0.5508
2010-11-05 13:49:47.248,9.5789,0.5501
2010-11-05 13:49:49.295,9.5437,0.5525
2010-11-05 13:49:51.345,9.5317,0.5531
2010-11-05 13:49:53.391,9.5307,0.5523
2010-11-05 13:49:55.441,9.5264,0.5522
2010-11-05 13:49:57.488,9.5264,0.5522
2010-11-05 13:49:59.535,9.5176,0.5521
2010-11-05 13:50:01.585,9.5132,0.5520
2010-11-05 13:50:03.631,9.5088,0.5519
2010-11-05 13:50:05.681,9.4932,0.5532
2010-11-05 13:50:07.728,9.4966,0.5525
2010-11-05 13:50:09.775,9.4843,0.5531
2010-11-05 13:50:11.825,9.4946,0.5510
2010-11-05 13:50:13.871,9.4902,0.5509
2010-11-05 13:50:15.921,9.4857,0.5508
2010-11-05 13:50:17.968,9.4621,0.5528
2010-11-05 13:50:20.015,9.4778,0.5515
2010-11-05 13:50:22.065,9.4723,0.5506
2010-11-05 13:50:24.111,9.4520,0.5519
2010-11-05 13:50:26.161,9.4441,0.5525
2010-11-05 13:50:28.208,9.4464,0.5510
2010-11-05 13:50:30.255,9.4384,0.5517
2010-11-05 13:50:32.305,9.4419,0.5510
2010-11-05 13:50:34.351,9.4328,0.5509
2010-11-05 13:50:36.401,9.4362,0.5501
2010-11-05 13:50:38.448,9.4396,0.5494
2010-11-05 13:50:40.495,9.4110,0.5514
2010-11-05 13:50:42.545,9.3984,0.5520
2010-11-05 13:50:44.591,9.3984,0.5520
2010-11-05 13:50:46.638,9.3777,0.5533
2010-11-05 13:50:48.688,9.4041,0.5498
2010-11-05 13:50:50.735,9.4075,0.5490
2010-11-05 13:50:52.785,9.3995,0.5497
2010-11-05 13:50:54.831,9.4029,0.5490
2010-11-05 13:50:56.878,9.4017,0.5482
2010-11-05 13:50:58.928,9.4167,0.5461
2010-11-05 13:51:00.975,9.4121,0.5461
2010-11-05 13:51:03.025,9.4202,0.5454
2010-11-05 13:51:05.071,9.4190,0.5446
2010-11-05 13:51:07.118,9.4097,0.5445
2010-11-05 13:51:09.168,9.4051,0.5445
2010-11-05 13:51:11.215,9.3969,0.5451
2010-11-05 13:51:13.265,9.4086,0.5437
2010-11-05 13:51:15.311,9.3794,0.5457
2010-11-05 13:51:17.358,9.3898,0.5435
2010-11-05 13:51:19.408,9.3454,0.5477
2010-11-05 13:51:21.455,9.3687,0.5448
2010-11-05 13:51:23.505,9.3687,0.5448
2010-11-05 13:51:25.551,9.3640,0.5448
